item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM000996,ORD000996,P00526,-5,78234.08,21.21
ITEM000997,ORD000997,P00024,2,1977.37,14.73
ITEM000998,ORD000998,P00570,5,23363.76,33.22
ITEM000999,ORD000999,P00283,3,63046.39,5.37
ITEM001000,ORD001000,P00064,3,9808.9,27.47
ITEM001001,ORD001001,P00059,3,24701.11,36.66
ITEM001002,ORD001002,P00214,3,54056.21,21.05
ITEM001003,ORD001003,P00323,1,52554.0,8.88
ITEM001004,ORD001004,P00145,1,34755.37,28.45
ITEM001005,ORD001005,P00466,5,60824.97,35.14
ITEM001006,ORD001006,P00127,5,14982.99,39.02
ITEM001007,ORD001007,P00247,5,50910.05,27.15
ITEM001008,ORD001008,P00505,-2,5600.92,25.76
ITEM001009,ORD001009,P00232,1,38319.18,34.19
ITEM001010,ORD001010,P00079,1,42495.25,24.48
ITEM001011,ORD001011,P00518,4,74081.66,13.1
ITEM001012,ORD001012,P00399,1,32579.35,20.03
ITEM001013,ORD001013,P00417,5,55671.67,20.98
ITEM001014,ORD001014,P00009,1,80012.04,8.35
ITEM001015,ORD001015,P00028,1,70231.97,13.38
ITEM001016,ORD001016,P00425,1,72989.93,33.5
ITEM001017,ORD001017,P00537,1,24387.58,15.09
ITEM001018,ORD001018,P00484,4,35769.32,11.35
ITEM001019,ORD001019,P00123,4,56984.36,35.29
ITEM001020,ORD001020,P00219,4,45150.19,31.68
ITEM001021,ORD001021,P00138,1,24757.85,24.15
ITEM001022,ORD001022,P00127,5,20449.43,23.0
ITEM001023,ORD001023,P00112,5,37413.03,9.25
ITEM001024,ORD001024,P00543,4,21639.45,1.06
ITEM001025,ORD001025,P00143,4,35292.13,32.6
ITEM001026,ORD001026,P00162,2,11278.29,20.23
ITEM001027,ORD001027,P00076,2,42281.24,13.41
ITEM001028,ORD001028,P00429,1,8389.98,37.35
ITEM001029,ORD001029,P00302,2,43048.84,16.29
ITEM001030,ORD001030,P00044,3,496.4,31.12
ITEM001031,ORD001031,P00346,2,26952.04,15.82
ITEM001032,ORD001032,P00446,1,21447.6,3.84
ITEM001033,ORD001033,P00132,4,66858.15,0.72
ITEM001034,ORD001034,P00044,2,551.49,2.22
ITEM001035,ORD001035,P00209,3,29455.85,35.38
ITEM001036,ORD001036,P00091,1,33276.01,27.4
ITEM001037,ORD001037,P00075,3,34257.65,8.51
ITEM001038,ORD001038,P00180,2,37235.1,13.62
ITEM001039,ORD001039,P00054,4,8426.97,7.34
ITEM001040,ORD001040,P00586,1,43370.16,33.9
ITEM001041,ORD001041,P00435,5,69464.04,5.7
ITEM001042,ORD001042,P00216,5,8002.28,11.62
ITEM001043,ORD001043,P00042,1,28605.97,35.85
ITEM001044,ORD001044,P00006,5,89275.0,31.21
ITEM001045,ORD001045,P00351,3,56985.09,34.51
ITEM001046,ORD001046,P00564,5,58743.15,1.84
ITEM001047,ORD001047,P00240,3,6973.87,4.97
ITEM001048,ORD001048,P00105,3,16029.52,27.76
ITEM001049,ORD001049,P00049,5,39252.67,22.58
ITEM001050,ORD001050,P00067,3,59726.55,7.27
ITEM001051,ORD001051,P00017,4,31365.14,23.32
ITEM001052,ORD001052,P00170,4,30666.22,28.25
ITEM001053,ORD001053,P00431,5,3437.99,15.03
ITEM001054,ORD001054,P00304,5,16833.21,30.38
ITEM001055,ORD001055,P00468,1,69583.63,11.82
ITEM001056,ORD001056,P00549,3,21255.4,25.47
ITEM001057,ORD001057,P00583,2,10657.61,22.61
ITEM001058,ORD001058,P00302,1,48249.41,35.49
ITEM001059,ORD001059,P00584,5,3299.94,34.27
ITEM001060,ORD001060,P00180,2,34263.73,33.57
ITEM001061,ORD001061,P00229,3,6567.6,31.05
ITEM001062,ORD001062,P00441,4,29563.17,38.43
ITEM001063,ORD001063,P00057,4,74166.0,0.92
ITEM001064,ORD001064,P00572,4,21756.97,25.61
ITEM001065,ORD001065,P00469,4,27208.76,1.22
ITEM001066,ORD001066,P00453,2,19099.5,12.38
ITEM001067,ORD001067,P00234,5,26292.66,13.03
ITEM001068,ORD001068,P00371,2,1233.05,20.81
ITEM001069,ORD001069,P00575,1,29741.64,39.24
ITEM001070,ORD001070,P00004,3,61228.09,35.49
ITEM001071,ORD001071,P00121,2,36908.88,22.65
ITEM001072,ORD001072,P00445,3,7423.36,32.18
ITEM001073,ORD001073,P00151,4,38998.2,14.35
ITEM001074,ORD001074,P00151,4,40268.23,3.74
ITEM001075,ORD001075,P00564,4,73753.52,13.79
ITEM001076,ORD001076,P00075,2,21636.42,19.28
ITEM001077,ORD001077,P00437,1,58764.96,27.43
ITEM001078,ORD001078,P00150,2,79298.0,12.55
ITEM001079,ORD001079,P00345,1,16639.05,7.68
ITEM001080,ORD001080,P00274,4,69617.58,9.62
ITEM001081,ORD001081,P00319,5,62862.66,35.96
ITEM001082,ORD001082,P00031,2,39660.88,8.95
ITEM001083,ORD001083,P00007,5,33962.52,15.63
ITEM001084,ORD001084,P00399,1,41179.99,4.67
ITEM001085,ORD001085,P00397,5,19371.22,3.25
ITEM001086,ORD001086,P00198,5,52623.42,38.78
ITEM001087,ORD001087,P00027,1,70509.26,15.01
ITEM001088,ORD001088,P00058,5,24455.05,3.2
ITEM001089,ORD001089,P00075,3,22173.67,16.31
ITEM001090,ORD001090,P00182,5,52421.7,23.3
ITEM001091,ORD001091,P00454,4,72609.77,2.01
ITEM001092,ORD001092,P00378,2,62121.39,10.8
ITEM001093,ORD001093,P00508,4,8761.22,11.26
ITEM001094,ORD001094,P00167,1,11511.13,17.96
ITEM001095,ORD001095,P00144,4,43565.8,16.47
ITEM001096,ORD001096,P00134,5,44141.94,0.78
ITEM001097,ORD001097,P00095,4,52545.98,33.04
ITEM001098,ORD001098,P00394,1,78398.15,22.62
ITEM001099,ORD001099,P00069,3,37537.46,37.46
ITEM001100,ORD001100,P00547,3,1791.91,7.81
ITEM001101,ORD001101,P00208,4,62609.79,37.49
ITEM001102,ORD001102,P00322,3,46994.15,6.85
ITEM001103,ORD001103,P00354,4,30861.23,21.79
ITEM001104,ORD001104,P00082,4,51542.54,33.98
ITEM001105,ORD001105,P00169,1,36299.69,6.54
ITEM001106,ORD001106,P00389,1,3419.18,16.88
ITEM001107,ORD001107,P00526,3,52656.25,19.83
ITEM001108,ORD001108,P00588,3,32650.57,7.62
ITEM001109,ORD001109,P00459,1,38847.11,21.81
ITEM001110,ORD001110,P00315,3,11692.27,29.04
ITEM001111,ORD001111,P00173,5,51012.12,5.63
ITEM001112,ORD001112,P00406,3,70813.07,38.92
ITEM001113,ORD001113,P00097,4,31850.23,39.8
ITEM001114,ORD001114,P00243,4,22930.38,10.01
ITEM001115,ORD001115,P00105,4,16178.99,4.33
ITEM001116,ORD001116,P00146,4,13761.74,19.99
ITEM001117,ORD001117,P00526,2,76849.48,3.01
ITEM001118,ORD001118,P00166,1,33772.87,35.77
ITEM001119,ORD001119,P00550,2,47394.84,7.74
ITEM001120,ORD001120,P00532,4,48659.15,21.85
ITEM001121,ORD001121,P00504,5,56942.84,30.32
ITEM001122,ORD001122,P00238,5,30403.18,4.6
ITEM001123,ORD001123,P00528,2,6628.47,39.84
ITEM001124,ORD001124,P00419,1,22483.64,22.9
ITEM001125,ORD001125,P00461,1,8850.15,28.11
ITEM001126,ORD001126,P00558,4,36940.98,37.08
ITEM001127,ORD001127,P00122,4,52838.63,2.44
ITEM001128,ORD001128,P00509,2,81527.56,20.73
ITEM001129,ORD001129,P00151,1,34931.86,0.09
ITEM001130,ORD001130,P00554,2,13578.04,33.63
ITEM001131,ORD001131,P00185,2,48952.38,13.12
ITEM001132,ORD001132,P00164,1,22346.94,27.15
ITEM001133,ORD001133,P00375,1,14846.48,21.56
ITEM001134,ORD001134,P00459,1,35619.04,16.2
ITEM001135,ORD001135,P00154,1,10065.3,30.8
ITEM001136,ORD001136,P00179,1,43702.94,5.55
ITEM001137,ORD001137,P00582,4,48282.85,30.2
ITEM001138,ORD001138,P00041,-5,66843.57,30.9
ITEM001139,ORD001139,P00275,2,2015.36,24.36
ITEM001140,ORD001140,P00296,5,36033.37,38.12
ITEM001141,ORD001141,P00130,1,73382.62,31.94
ITEM001142,ORD001142,P00236,5,60381.31,28.77
ITEM001143,ORD001143,P00257,5,81808.75,25.93
ITEM001144,ORD001144,P00306,5,63397.87,29.42
ITEM001145,ORD001145,P00525,5,38508.35,25.89
ITEM001146,ORD001146,P00291,3,994.44,21.83
ITEM001147,ORD001147,P00469,1,24245.24,17.66
ITEM001148,ORD001148,P00366,2,42669.11,21.76
ITEM001149,ORD001149,P00459,4,32320.1,21.57
ITEM001150,ORD001150,P00192,1,43468.52,18.08
ITEM001151,ORD001151,P00390,1,19939.56,2.54
ITEM001152,ORD001152,P00473,-4,65434.23,19.7
ITEM001153,ORD001153,P00555,2,13710.3,22.98
ITEM001154,ORD001154,P00447,5,61630.21,33.82
ITEM001155,ORD001155,P00133,3,15450.02,7.85
ITEM001156,ORD001156,P00040,5,48804.78,20.98
ITEM001157,ORD001157,P00409,2,57820.27,31.7
ITEM001158,ORD001158,P00378,1,63752.47,35.32
ITEM001159,ORD001159,P00370,4,58696.0,24.78
ITEM001160,ORD001160,P00468,5,45522.55,26.92
ITEM001161,ORD001161,P00172,3,68761.82,7.04
ITEM001162,ORD001162,P00351,3,57958.44,7.3
ITEM001163,ORD001163,P00537,4,27292.63,15.76
ITEM001164,ORD001164,P00144,3,44750.91,24.46
ITEM001165,ORD001165,P00191,2,63695.56,5.32
ITEM001166,ORD001166,P00546,-5,50605.75,31.58
ITEM001167,ORD001167,P00228,2,15934.61,36.06
ITEM001168,ORD001168,P00587,1,1464.46,6.58
ITEM001169,ORD001169,P00082,3,57275.18,30.46
ITEM001170,ORD001170,P00495,2,59753.42,13.73
ITEM001171,ORD001171,P00172,5,48507.5,37.84
ITEM001172,ORD001172,P00227,2,6500.15,24.32
ITEM001173,ORD001173,P00379,1,44893.85,39.66
ITEM001174,ORD001174,P00517,1,26499.73,15.65
ITEM001175,ORD001175,P00375,1,15948.51,19.59
ITEM001176,ORD001176,P00270,4,22029.73,22.35
ITEM001177,ORD001177,P00017,5,23149.16,19.51
ITEM001178,ORD001178,P00295,3,52747.4,7.77
ITEM001179,ORD001179,P00123,5,54869.44,2.98
ITEM001180,ORD001180,P00116,4,41245.92,6.59
ITEM001181,ORD001181,P00204,5,1535.74,13.34
ITEM001182,ORD001182,P00242,3,8690.54,3.44
ITEM001183,ORD001183,P00373,2,25132.24,3.53
ITEM001184,ORD001184,P00301,4,4398.19,33.1
ITEM001185,ORD001185,P00208,-1,62071.11,6.94
ITEM001186,ORD001186,P00220,4,46548.01,33.84
ITEM001187,ORD001187,P00538,1,45217.79,17.05
ITEM001188,ORD001188,P00325,1,35774.6,24.83
ITEM001189,ORD001189,P00154,1,8914.91,30.79
ITEM001190,ORD001190,P00090,1,78222.36,7.09
ITEM001191,ORD001191,P00393,5,29565.06,39.9
ITEM001192,ORD001192,P00537,4,28646.43,24.2
ITEM001193,ORD001193,P00135,4,38098.94,14.44
ITEM001194,ORD001194,P00241,5,59215.89,34.26
ITEM001195,ORD001195,P00357,4,38134.98,5.47
ITEM001196,ORD001196,P00339,5,11576.05,32.38
ITEM001197,ORD001197,P00439,4,28887.5,12.98
ITEM001198,ORD001198,P00598,5,45194.71,30.17
ITEM001199,ORD001199,P00552,4,23239.13,34.5
ITEM001200,ORD001200,P00142,4,64235.54,20.41
ITEM001201,ORD001201,P00287,5,18710.75,29.32
ITEM001202,ORD001202,P00433,3,70101.92,12.69
ITEM001203,ORD001203,P00295,2,60908.58,12.18
ITEM001204,ORD001204,P00122,1,61451.0,17.12
ITEM001205,ORD001205,P00341,1,29728.01,34.04
ITEM001206,ORD001206,P00041,1,53404.45,12.27
ITEM001207,ORD001207,P00236,5,66833.05,9.28
ITEM001208,ORD001208,P00243,2,28581.39,33.03
ITEM001209,ORD001209,P00119,3,37786.78,2.77
ITEM001210,ORD001210,P00006,3,66744.17,1.35
ITEM001211,ORD001211,P00209,4,31932.34,7.29
ITEM001212,ORD001212,P00103,3,14572.15,34.04
ITEM001213,ORD001213,P00538,5,48839.03,23.46
ITEM001214,ORD001214,P00503,2,46875.98,34.01
ITEM001215,ORD001215,P00228,4,15203.36,25.49
ITEM001216,ORD001216,P00452,3,35178.14,5.99
ITEM001217,ORD001217,P00007,2,32811.84,20.61
ITEM001218,ORD001218,P00172,3,51736.8,37.99
ITEM001219,ORD001219,P00072,5,7436.94,32.54
ITEM001220,ORD001220,P00557,1,19606.95,7.62
ITEM001221,ORD001221,P00065,2,41807.25,5.73
ITEM001222,ORD001222,P00008,3,22810.0,2.36
ITEM001223,ORD001223,P00009,1,67382.52,16.61
ITEM001224,ORD001224,P00502,2,12387.61,22.11
ITEM001225,ORD001225,P00354,1,38645.69,30.68
ITEM001226,ORD001226,P00414,5,2061.64,26.61
ITEM001227,ORD001227,P00182,2,73302.01,19.2
ITEM001228,ORD001228,P00329,3,19486.34,14.53
ITEM001229,ORD001229,P00273,4,17108.99,6.19
ITEM001230,ORD001230,P00585,1,3854.32,24.74
ITEM001231,ORD001231,P00524,4,44312.01,26.31
ITEM001232,ORD001232,P00247,1,60127.88,21.97
ITEM001233,ORD001233,P00187,4,75356.41,25.82
ITEM001234,ORD001234,P00180,1,41378.69,8.6
ITEM001235,ORD001235,P00454,2,82479.21,26.22
ITEM001236,ORD001236,P00191,1,54796.28,6.9
ITEM001237,ORD001237,P00591,5,70063.29,8.56
ITEM001238,ORD001238,P00422,2,65320.11,29.31
ITEM001239,ORD001239,P00335,5,38429.79,12.13
ITEM001240,ORD001240,P00567,5,59528.78,35.87
ITEM001241,ORD001241,P00333,3,48792.25,9.78
ITEM001242,ORD001242,P00592,5,21246.96,22.24
ITEM001243,ORD001243,P00316,3,5948.1,19.56
ITEM001244,ORD001244,P00475,4,44597.54,32.33
ITEM001245,ORD001245,P00297,2,48140.83,22.84
ITEM001246,ORD001246,P00268,3,18750.73,38.12
ITEM001247,ORD001247,P00511,5,73981.66,4.66
ITEM001248,ORD001248,P00458,5,9011.57,34.42
ITEM001249,ORD001249,P00450,1,51213.99,6.97
ITEM001250,ORD001250,P00072,2,6759.67,9.86
ITEM001251,ORD001251,P00480,5,71275.08,28.75
ITEM001252,ORD001252,P00220,4,51824.31,32.7
ITEM001253,ORD001253,P00142,5,71149.32,37.83
ITEM001254,ORD001254,P00532,-2,47515.95,1.12
ITEM001255,ORD001255,P00101,2,46866.06,15.89
ITEM001256,ORD001256,P00056,5,30212.86,1.51
ITEM001257,ORD001257,P00046,3,22840.48,19.56
ITEM001258,ORD001258,P00477,5,28863.41,34.54
ITEM001259,ORD001259,P00449,3,31109.97,27.73
ITEM001260,ORD001260,P00382,5,16861.18,9.47
ITEM001261,ORD001261,P00548,4,70847.27,31.95
ITEM001262,ORD001262,P00042,2,25060.64,39.12
ITEM001263,ORD001263,P00242,4,8146.5,32.59
ITEM001264,ORD001264,P00588,3,28182.39,2.66
ITEM001265,ORD001265,P00167,2,12305.27,22.82
ITEM001266,ORD001266,P00096,1,33753.85,25.72
ITEM001267,ORD001267,P00172,5,64574.43,26.56
ITEM001268,ORD001268,P00095,3,40506.79,11.09
ITEM001269,ORD001269,P00524,2,36924.78,32.93
ITEM001270,ORD001270,P00006,5,69386.01,18.8
ITEM001271,ORD001271,P00216,5,6898.17,24.35
ITEM001272,ORD001272,P00118,2,52415.37,25.33
ITEM001273,ORD001273,P00156,1,25696.6,4.72
ITEM001274,ORD001274,P00472,4,15449.28,26.41
ITEM001275,ORD001275,P00055,1,51160.52,29.84
ITEM001276,ORD001276,P00092,1,11596.7,16.11
ITEM001277,ORD001277,P00133,2,11939.95,24.7
ITEM001278,ORD001278,P00033,4,25548.19,13.72
ITEM001279,ORD001279,P00542,4,49646.44,7.92
ITEM001280,ORD001280,P00220,1,42404.44,7.7
ITEM001281,ORD001281,P00390,-3,13999.88,0.54
ITEM001282,ORD001282,P00184,4,75610.34,26.61
ITEM001283,ORD001283,P00309,5,41813.02,30.57
ITEM001284,ORD001284,P00289,2,4264.06,11.38
ITEM001285,ORD001285,P00572,4,27684.43,5.62
ITEM001286,ORD001286,P00346,1,28049.73,13.07
ITEM001287,ORD001287,P00138,2,32572.37,15.02
ITEM001288,ORD001288,P00018,-5,6142.44,33.87
ITEM001289,ORD001289,P00359,4,43186.24,2.64
ITEM001290,ORD001290,P00002,2,37153.5,22.75
ITEM001291,ORD001291,P00354,2,43177.24,23.34
ITEM001292,ORD001292,P00018,1,6264.97,18.15
ITEM001293,ORD001293,P00146,3,10487.5,37.41
ITEM001294,ORD001294,P00563,3,42599.09,15.49
ITEM001295,ORD001295,P00134,-2,62462.68,10.37
ITEM001296,ORD001296,P00077,2,32177.81,39.6
ITEM001297,ORD001297,P00056,4,29091.34,24.57
ITEM001298,ORD001298,P00491,2,58224.7,11.12
ITEM001299,ORD001299,P00171,5,5932.35,17.72
ITEM001300,ORD001300,P00088,4,43360.49,23.63
ITEM001301,ORD001301,P00423,2,18394.6,34.4
ITEM001302,ORD001302,P00544,1,18212.51,10.44
ITEM001303,ORD001303,P00163,1,20301.27,28.41
ITEM001304,ORD001304,P00293,1,20258.92,4.99
ITEM001305,ORD001305,P00372,4,4237.3,22.58
ITEM001306,ORD001306,P00463,3,53810.52,31.47
ITEM001307,ORD001307,P00067,3,64777.14,27.08
ITEM001308,ORD001308,P00357,3,40823.31,33.74
ITEM001309,ORD001309,P00253,3,11901.12,4.26
ITEM001310,ORD001310,P00258,4,43300.26,4.42
ITEM001311,ORD001311,P00569,1,19503.47,31.89
ITEM001312,ORD001312,P00527,1,27054.77,1.07
ITEM001313,ORD001313,P00423,5,19474.26,17.97
ITEM001314,ORD001314,P00283,1,56554.6,16.95
ITEM001315,ORD001315,P00044,5,357.23,3.9
ITEM001316,ORD001316,P00376,4,56433.47,23.71
ITEM001317,ORD001317,P00111,3,40763.95,18.54
ITEM001318,ORD001318,P00201,5,2702.9,18.12
ITEM001319,ORD001319,P00253,1,11798.85,9.17
ITEM001320,ORD001320,P00082,1,77682.63,11.51
ITEM001321,ORD001321,P00544,3,19636.56,7.98
ITEM001322,ORD001322,P00411,2,46984.29,7.86
ITEM001323,ORD001323,P00018,5,6982.65,13.96
ITEM001324,ORD001324,P00541,3,24394.79,28.14
ITEM001325,ORD001325,P00260,4,12261.89,4.82
ITEM001326,ORD001326,P00006,3,61821.71,26.84
ITEM001327,ORD001327,P00206,5,11031.48,32.9
ITEM001328,ORD001328,P00451,3,27630.22,35.59
ITEM001329,ORD001329,P00448,2,53499.2,23.41
ITEM001330,ORD001330,P00538,2,60024.31,27.98
ITEM001331,ORD001331,P00487,1,5820.15,39.19
ITEM001332,ORD001332,P00413,4,65179.12,12.42
ITEM001333,ORD001333,P00339,5,7762.8,2.71
ITEM001334,ORD001334,P00120,1,15548.77,19.43
ITEM001335,ORD001335,P00479,1,26117.4,1.49
ITEM001336,ORD001336,P00269,5,40822.58,30.73
ITEM001337,ORD001337,P00566,1,78305.51,22.52
ITEM001338,ORD001338,P00277,5,48276.97,9.97
ITEM001339,ORD001339,P00068,3,48730.52,1.69
ITEM001340,ORD001340,P00514,1,41398.41,11.91
ITEM001341,ORD001341,P00509,4,77668.89,21.17
ITEM001342,ORD001342,P00505,2,7286.05,7.95
ITEM001343,ORD001343,P00450,1,69473.63,15.29
ITEM001344,ORD001344,P00570,3,18706.03,36.32
ITEM001345,ORD001345,P00102,2,49823.76,11.47
ITEM001346,ORD001346,P00051,4,38613.1,10.65
ITEM001347,ORD001347,P00239,2,18825.61,17.48
ITEM001348,ORD001348,P00216,5,7463.89,23.8
ITEM001349,ORD001349,P00597,5,84824.97,39.83
ITEM001350,ORD001350,P00457,1,6351.22,32.9
ITEM001351,ORD001351,P00271,2,51706.32,33.92
ITEM001352,ORD001352,P00143,1,35684.52,2.04
ITEM001353,ORD001353,P00472,5,18312.49,4.23
ITEM001354,ORD001354,P00421,1,31876.45,26.43
ITEM001355,ORD001355,P00029,3,43221.35,37.24
ITEM001356,ORD001356,P00559,1,50058.21,27.37
ITEM001357,ORD001357,P00586,5,45691.48,35.4
ITEM001358,ORD001358,P00599,4,19450.95,35.9
ITEM001359,ORD001359,P00086,4,16737.62,29.24
ITEM001360,ORD001360,P00551,5,36357.86,38.58
ITEM001361,ORD001361,P00521,1,12558.34,34.06
ITEM001362,ORD001362,P00560,4,63650.52,12.16
ITEM001363,ORD001363,P00142,2,65694.57,18.05
ITEM001364,ORD001364,P00365,5,65261.32,37.08
ITEM001365,ORD001365,P00585,4,5169.16,14.95
ITEM001366,ORD001366,P00012,5,44601.43,32.47
ITEM001367,ORD001367,P00266,5,24384.69,18.97
ITEM001368,ORD001368,P00485,1,46290.34,7.19
ITEM001369,ORD001369,P00194,4,21297.13,11.98
ITEM001370,ORD001370,P00413,1,76245.13,26.72
ITEM001371,ORD001371,P00162,5,12751.1,26.97
ITEM001372,ORD001372,P00277,2,66578.73,16.94
ITEM001373,ORD001373,P00517,2,25299.0,30.09
ITEM001374,ORD001374,P00593,4,4808.07,2.0
ITEM001375,ORD001375,P00045,5,14585.8,28.54
ITEM001376,ORD001376,P00265,1,29163.05,16.94
ITEM001377,ORD001377,P00364,4,43750.22,35.98
ITEM001378,ORD001378,P00255,2,15466.78,26.97
ITEM001379,ORD001379,P00567,5,62314.09,28.91
ITEM001380,ORD001380,P00363,1,13079.93,18.41
ITEM001381,ORD001381,P00408,2,50655.61,1.81
ITEM001382,ORD001382,P00432,3,19625.94,15.05
ITEM001383,ORD001383,P00560,2,59163.56,37.42
ITEM001384,ORD001384,P00440,1,41018.07,20.47
ITEM001385,ORD001385,P00156,1,29116.23,6.12
ITEM001386,ORD001386,P00347,1,51399.76,6.39
ITEM001387,ORD001387,P00365,5,72991.09,33.02
ITEM001388,ORD001388,P00417,3,51355.69,5.0
ITEM001389,ORD001389,P00515,5,34021.28,31.15
ITEM001390,ORD001390,P00273,5,19759.53,27.87
ITEM001391,ORD001391,P00234,5,19464.76,17.44
ITEM001392,ORD001392,P00265,4,25327.5,39.62
ITEM001393,ORD001393,P00540,4,59475.44,2.73
ITEM001394,ORD001394,P00023,5,59864.8,3.57
ITEM001395,ORD001395,P00076,2,53724.02,4.52
ITEM001396,ORD001396,P00255,3,16771.43,39.49
ITEM001397,ORD001397,P00168,2,50660.93,4.32
ITEM001398,ORD001398,P00219,4,53340.77,35.78
ITEM001399,ORD001399,P00350,2,10704.23,1.75
ITEM001400,ORD001400,P00261,3,66784.93,3.78
ITEM001401,ORD001401,P00341,1,43201.11,14.41
ITEM001402,ORD001402,P00286,3,28006.03,10.49
ITEM001403,ORD001403,P00100,4,11169.93,1.26
ITEM001404,ORD001404,P00198,3,50932.84,31.51
ITEM001405,ORD001405,P00427,4,81303.09,18.8
ITEM001406,ORD001406,P00496,1,76923.26,5.07
ITEM001407,ORD001407,P00265,5,26052.6,30.12
ITEM001408,ORD001408,P00043,5,31843.98,36.3
ITEM001409,ORD001409,P00003,4,48403.03,22.05
ITEM001410,ORD001410,P00100,3,9761.27,10.83
ITEM001411,ORD001411,P00530,1,34705.69,33.59
ITEM001412,ORD001412,P00190,4,74483.67,37.89
ITEM001413,ORD001413,P00560,4,56481.67,21.54
ITEM001414,ORD001414,P00255,5,14778.09,24.74
ITEM001415,ORD001415,P00451,3,28684.84,15.25
ITEM001416,ORD001416,P00320,1,10438.07,23.53
ITEM001417,ORD001417,P00322,1,34573.78,24.55
ITEM001418,ORD001418,P00185,1,53749.36,31.24
ITEM001419,ORD001419,P00370,2,68197.78,15.26
ITEM001420,ORD001420,P00046,3,16498.72,18.98
ITEM001421,ORD001421,P00433,1,53241.76,23.84
ITEM001422,ORD001422,P00569,4,14820.34,12.58
ITEM001423,ORD001423,P00421,2,22085.16,23.17
ITEM001424,ORD001424,P00336,3,50052.28,15.16
ITEM001425,ORD001425,P00008,1,16583.66,26.24
ITEM001426,ORD001426,P00587,3,1822.08,11.95
ITEM001427,ORD001427,P00595,3,22963.84,11.73
ITEM001428,ORD001428,P00386,4,45152.8,10.96
ITEM001429,ORD001429,P00571,5,51867.83,19.9
ITEM001430,ORD001430,P00052,3,30327.06,10.49
ITEM001431,ORD001431,P00015,3,51802.98,34.61
ITEM001432,ORD001432,P00502,4,13336.26,35.7
ITEM001433,ORD001433,P00585,4,4783.09,12.34
ITEM001434,ORD001434,P00327,2,27075.48,20.26
ITEM001435,ORD001435,P00030,4,30800.57,34.28
ITEM001436,ORD001436,P00379,3,59284.44,35.04
ITEM001437,ORD001437,P00134,2,60501.36,13.46
ITEM001438,ORD001438,P00297,1,32175.79,25.3
ITEM001439,ORD001439,P00356,2,85211.42,0.37
ITEM001440,ORD001440,P00436,2,39035.79,4.74
ITEM001441,ORD001441,P00156,3,25318.07,30.48
ITEM001442,ORD001442,P00463,4,68409.45,19.13
ITEM001443,ORD001443,P00486,3,6665.15,30.55
ITEM001444,ORD001444,P00069,4,37655.52,3.16
ITEM001445,ORD001445,P00288,1,37198.01,36.43
ITEM001446,ORD001446,P00516,3,31516.51,20.68
ITEM001447,ORD001447,P00398,1,4870.6,36.18
ITEM001448,ORD001448,P00550,1,47565.02,23.55
ITEM001449,ORD001449,P00406,4,77640.23,39.67
ITEM001450,ORD001450,P00131,2,10200.73,6.92
ITEM001451,ORD001451,P00367,4,10255.34,35.89
ITEM001452,ORD001452,P00280,4,11363.23,28.73
ITEM001453,ORD001453,P00270,2,19312.22,17.0
ITEM001454,ORD001454,P00151,1,44933.05,2.14
ITEM001455,ORD001455,P00542,3,35695.43,30.39
ITEM001456,ORD001456,P00491,3,49211.79,13.83
ITEM001457,ORD001457,P00396,5,43871.75,22.16
ITEM001458,ORD001458,P00173,3,68794.21,37.92
ITEM001459,ORD001459,P00180,3,34662.75,26.87
ITEM001460,ORD001460,P00239,5,15293.05,10.13
ITEM001461,ORD001461,P00275,1,1614.05,37.78
ITEM001462,ORD001462,P00261,3,69814.74,11.41
ITEM001463,ORD001463,P00479,3,24287.22,34.79
ITEM001464,ORD001464,P00079,1,29212.08,7.74
ITEM001465,ORD001465,P00459,3,36928.28,24.59
ITEM001466,ORD001466,P00504,5,65317.2,39.33
ITEM001467,ORD001467,P00462,4,31117.6,15.93
ITEM001468,ORD001468,P00212,2,69053.06,25.8
ITEM001469,ORD001469,P00171,-4,4714.65,7.67
ITEM001470,ORD001470,P00569,5,16256.62,6.79
ITEM001471,ORD001471,P00075,4,26255.92,0.5
ITEM001472,ORD001472,P00556,1,20707.44,2.69
ITEM001473,ORD001473,P00397,2,26193.99,10.2
ITEM001474,ORD001474,P00200,1,52270.97,39.77
ITEM001475,ORD001475,P00236,3,68997.19,20.12
ITEM001476,ORD001476,P00149,3,44077.26,9.18
ITEM001477,ORD001477,P00236,3,47689.97,34.31
ITEM001478,ORD001478,P00107,5,44854.76,34.9
ITEM001479,ORD001479,P00452,4,32986.21,20.57
ITEM001480,ORD001480,P00069,4,45133.78,6.89
ITEM001481,ORD001481,P00261,3,78100.18,38.22
ITEM001482,ORD001482,P00268,3,17440.99,33.03
ITEM001483,ORD001483,P00216,5,8160.86,27.54
ITEM001484,ORD001484,P00487,5,7952.4,18.01
ITEM001485,ORD001485,P00566,1,51953.16,27.45
ITEM001486,ORD001486,P00329,2,18619.07,4.93
ITEM001487,ORD001487,P00550,4,71690.41,20.5
ITEM001488,ORD001488,P00262,5,11443.1,32.16
ITEM001489,ORD001489,P00582,5,37956.07,23.45
ITEM001490,ORD001490,P00527,2,41270.89,30.57
ITEM001491,ORD001491,P00063,3,41195.93,12.58
ITEM001492,ORD001492,P00593,2,5179.91,4.19
ITEM001493,ORD001493,P00461,2,7825.33,9.3
