order_id,customer_id,order_date,status,region_code
ORD000771,CUST00234,2026-02-22 04:06:30,DELIVERED,EAST
ORD000772,CUST00127,2026-04-23 04:00:59,DELIVERED,WEST
ORD000773,CUST00781,2026-01-05 10:29:44,DELIVERED,NORTH
ORD000774,CUST00085,2025-12-02 17:58:31,PLACED,EAST
ORD000775,CUST00468,2025-11-16 16:09:50,SHIPPED,WEST
ORD000776,CUST00298,2026-03-15 06:52:24,CANCELLED,WEST
ORD000777,CUST00962,2026-01-12 06:31:40,PLACED,WEST
ORD000778,CUST00689,2025-04-18 14:25:52,DELIVERED,NORTH
ORD000779,CUST00123,2025-05-27 14:22:28,DELIVERED,CENTRAL
ORD000780,CUST00105,2025-06-22 02:21:21,DELIVERED,SOUTH
ORD000781,CUST00347,2025-07-25 21:39:42,CANCELLED,WEST
ORD000782,CUST00126,2025-08-27 15:27:46,DELIVERED,EAST
ORD000783,CUST00784,2025-10-07 23:26:28,RETURNED,EAST
ORD000784,CUST00488,2026-02-19 17:38:28,DELIVERED,SOUTH
ORD000785,CUST00787,2026-04-11 03:56:00,PLACED,WEST
ORD000786,CUST00510,25-08-2025,RETURNED,NORTH
ORD000787,,2025-02-24 02:29:02,DELIVERED,NORTH
ORD000788,CUST00996,2025-07-03 13:55:52,DELIVERED,EAST
ORD000789,CUST00157,2025-11-07 22:38:42,DELIVERED,NORTH
ORD000790,CUST00677,2026-06-17 17:55:12,DELIVERED,SOUTH
ORD000791,CUST00301,2026-05-25 17:50:58,DELIVERED,CENTRAL
ORD000792,CUST00352,2026-07-08 19:54:06,PLACED,NORTH
ORD000793,,2025-05-02 13:58:03,DELIVERED,WEST
ORD000794,CUST00454,2026-04-16 01:18:36,PLACED,CENTRAL
ORD000795,CUST00676,2025-11-07 05:58:34,DELIVERED,SOUTH
ORD000796,CUST00320,2026-02-03 17:44:51,DELIVERED,CENTRAL
ORD000797,CUST00692,2026-05-18 20:09:45,DELIVERED,CENTRAL
ORD000798,CUST00482,2026-05-03 20:28:15,CANCELLED,CENTRAL
ORD000799,CUST00058,2026-02-05 09:35:23,DELIVERED,WEST
ORD000800,CUST00632,2025-12-28 10:21:21,SHIPPED,NORTH
ORD000801,CUST00605,2025-02-16 04:40:03,CANCELLED,EAST
ORD000802,CUST00829,2025-01-28 22:45:40,SHIPPED,NORTH
ORD000803,CUST00439,2025-12-20 13:00:40,DELIVERED,NORTH
ORD000804,CUST00678,2025-09-08 09:00:55,SHIPPED,EAST
ORD000805,CUST00607,2025-03-28 02:23:05,CANCELLED,NORTH
ORD000806,CUST00346,2025-06-23 00:43:03,DELIVERED,NORTH
ORD000807,CUST00472,2026-03-09 20:40:55,DELIVERED,WEST
ORD000808,CUST00274,2025-01-21 17:06:04,DELIVERED,EAST
ORD000809,CUST00387,2026-02-04 11:44:20,DELIVERED,WEST
ORD000810,CUST00103,2025-07-30 12:13:55,DELIVERED,EAST
ORD000811,CUST00171,2025-11-03 13:13:42,RETURNED,SOUTH
ORD000812,CUST00509,19-03-2025,SHIPPED,EAST
ORD000813,CUST00049,2025-11-01 20:52:52,DELIVERED,SOUTH
ORD000814,CUST00640,2025-04-05 21:03:04,PLACED,EAST
ORD000815,CUST00280,2025-03-10 20:37:22,CANCELLED,WEST
ORD000816,,2025-08-03 12:38:43,DELIVERED,EAST
ORD000817,CUST00517,2025-11-04 15:45:42,DELIVERED,EAST
ORD000818,CUST00205,2026-03-01 14:38:50,SHIPPED,CENTRAL
ORD000819,CUST00465,2026-07-15 06:34:31,CANCELLED,CENTRAL
ORD000820,CUST00884,2025-07-11 21:00:08,DELIVERED,WEST
ORD000821,CUST00275,2026-06-30 22:22:13,CANCELLED,WEST
ORD000822,CUST00958,2025-03-03 19:00:54,SHIPPED,WEST
ORD000823,,2025-09-04 05:28:42,DELIVERED,EAST
ORD000824,CUST00865,2026-03-22 14:56:13,SHIPPED,NORTH
ORD000825,CUST00650,2025-07-28 15:00:59,SHIPPED,EAST
ORD000826,CUST00662,2025-06-14 09:20:12,DELIVERED,SOUTH
ORD000827,CUST00416,2025-09-02 04:08:04,PLACED,NORTH
ORD000828,CUST00252,2025-11-14 16:53:58,DELIVERED,WEST
ORD000829,,2025-02-07 07:21:15,SHIPPED,SOUTH
ORD000830,CUST00030,2025-09-22 10:06:48,DELIVERED,SOUTH
ORD000831,CUST00660,2025-02-13 17:41:20,DELIVERED,NORTH
ORD000832,CUST00881,2025-03-27 11:25:44,DELIVERED,NORTH
ORD000833,CUST00923,2026-02-21 13:13:56,DELIVERED,NORTH
ORD000834,CUST00407,2025-05-24 08:35:38,PLACED,CENTRAL
ORD000835,CUST00956,2025-05-04 19:00:14,DELIVERED,CENTRAL
ORD000836,CUST00973,2026-06-22 09:10:04,DELIVERED,NORTH
ORD000837,CUST00244,2025-05-06 11:24:39,SHIPPED,CENTRAL
ORD000838,CUST00755,2026-02-04 08:35:24,RETURNED,SOUTH
ORD000839,CUST00148,2025-04-20 06:22:37,SHIPPED,EAST
ORD000840,CUST00451,2026-02-23 09:15:32,CANCELLED,NORTH
ORD000841,CUST00503,2026-07-01 13:38:33,DELIVERED,NORTH
ORD000842,CUST00325,2026-07-13 15:25:45,DELIVERED,SOUTH
ORD000843,CUST00987,2025-10-12 05:16:33,DELIVERED,EAST
ORD000844,CUST00842,2025-11-12 00:46:02,DELIVERED,CENTRAL
ORD000845,CUST00036,2025-02-25 08:43:34,SHIPPED,WEST
ORD000846,CUST00317,2026-01-07 04:26:37,DELIVERED,SOUTH
ORD000847,CUST00879,2026-03-30 14:08:37,PLACED,WEST
ORD000848,CUST00950,2025-09-19 10:57:18,PLACED,SOUTH
ORD000849,CUST00305,2025-08-04 05:50:01,RETURNED,EAST
ORD000850,CUST00901,2026-02-21 01:14:00,SHIPPED,NORTH
ORD000851,CUST00843,2026-05-19 17:09:06,DELIVERED,EAST
ORD000852,CUST00735,2026-03-09 03:39:19,CANCELLED,EAST
ORD000853,CUST00519,2025-03-09 12:48:38,DELIVERED,CENTRAL
ORD000854,CUST00756,2025-12-01 16:30:09,DELIVERED,NORTH
ORD000855,CUST00657,08-07-2025,DELIVERED,SOUTH
ORD000856,CUST00004,2026-02-15 07:17:04,DELIVERED,EAST
ORD000857,CUST00590,2025-03-26 04:02:06,SHIPPED,CENTRAL
ORD000858,CUST00731,2025-05-14 21:37:38,DELIVERED,EAST
ORD000859,CUST00463,2026-05-05 04:51:39,SHIPPED,CENTRAL
ORD000860,CUST00847,2025-12-02 10:15:35,SHIPPED,WEST
ORD000861,CUST00377,2025-07-06 14:19:36,CANCELLED,CENTRAL
ORD000862,CUST00230,2025-01-22 00:50:10,RETURNED,CENTRAL
ORD000863,CUST00642,2025-08-23 03:14:22,RETURNED,SOUTH
ORD000864,,2025-06-22 01:48:45,DELIVERED,WEST
ORD000865,CUST00615,2025-09-24 05:26:02,PLACED,EAST
ORD000866,,2025-05-01 00:30:50,DELIVERED,WEST
ORD000867,CUST00792,2026-04-10 17:59:29,PLACED,SOUTH
ORD000868,CUST00196,2025-09-30 10:29:03,DELIVERED,WEST
ORD000869,CUST00134,18-03-2026,DELIVERED,EAST
ORD000870,CUST00745,2025-07-13 15:13:51,SHIPPED,SOUTH
ORD000871,,2025-10-25 09:31:54,SHIPPED,WEST
ORD000872,,12-09-2025,DELIVERED,WEST
ORD000873,CUST00088,2025-01-11 17:04:17,PLACED,EAST
ORD000874,CUST00998,2026-02-12 07:43:35,DELIVERED,WEST
ORD000875,CUST00754,2025-09-20 02:39:35,PLACED,NORTH
ORD000876,CUST00054,2025-12-07 08:33:01,DELIVERED,EAST
ORD000877,CUST00621,2025-02-16 00:11:42,SHIPPED,CENTRAL
ORD000878,CUST00391,2025-11-06 14:22:13,DELIVERED,SOUTH
ORD000879,CUST00992,2026-07-27 01:29:50,DELIVERED,EAST
ORD000880,CUST00174,2026-05-31 17:56:37,RETURNED,WEST
ORD000881,CUST00136,2025-04-02 11:33:11,DELIVERED,WEST
ORD000882,CUST00146,2025-09-24 04:15:14,SHIPPED,SOUTH
ORD000883,CUST00512,15-10-2025,RETURNED,EAST
ORD000884,CUST00925,2025-09-27 22:18:58,CANCELLED,EAST
ORD000885,CUST00530,2025-11-17 15:51:57,CANCELLED,EAST
ORD000886,CUST00755,2026-05-19 05:30:26,DELIVERED,WEST
ORD000887,CUST00055,2025-07-13 05:24:40,PLACED,SOUTH
ORD000888,CUST00037,2026-04-27 09:28:28,SHIPPED,WEST
ORD000889,CUST00447,2025-04-29 18:01:08,PLACED,EAST
ORD000890,CUST00727,2026-07-29 17:39:56,DELIVERED,NORTH
ORD000891,CUST00867,01-06-2025,SHIPPED,SOUTH
ORD000892,,2025-10-18 06:34:38,CANCELLED,CENTRAL
ORD000893,CUST00843,2025-10-07 20:30:25,CANCELLED,CENTRAL
ORD000894,CUST00218,2025-01-05 19:09:05,DELIVERED,SOUTH
ORD000895,CUST00427,2025-03-20 08:57:44,DELIVERED,NORTH
ORD000896,CUST00909,2025-12-03 00:56:42,SHIPPED,NORTH
ORD000897,CUST00404,2026-01-18 21:29:36,RETURNED,NORTH
ORD000898,CUST00858,2025-11-28 05:35:55,PLACED,WEST
ORD000899,CUST00851,2026-05-07 16:31:53,DELIVERED,EAST
ORD000900,CUST00609,2025-01-06 11:59:38,RETURNED,CENTRAL
ORD000901,CUST00974,2026-04-09 11:49:47,RETURNED,CENTRAL
ORD000902,CUST00133,2025-08-05 01:46:20,CANCELLED,EAST
ORD000903,CUST00331,2025-02-26 02:34:29,DELIVERED,CENTRAL
ORD000904,CUST00391,2025-04-05 14:31:19,SHIPPED,SOUTH
ORD000905,CUST00989,2026-02-13 03:14:50,PLACED,SOUTH
ORD000906,CUST00167,2026-02-02 14:39:02,SHIPPED,SOUTH
ORD000907,CUST00124,2025-11-02 17:52:16,CANCELLED,EAST
ORD000908,CUST00926,2025-05-15 13:04:20,DELIVERED,EAST
ORD000909,CUST00525,2025-07-24 17:49:35,DELIVERED,WEST
ORD000910,CUST00488,2025-10-02 20:30:01,DELIVERED,NORTH
ORD000911,CUST00775,2026-03-09 13:24:25,DELIVERED,WEST
ORD000912,CUST00646,2026-03-13 03:23:02,PLACED,EAST
ORD000913,CUST00997,2026-04-20 08:09:50,DELIVERED,SOUTH
ORD000914,CUST00954,2026-05-23 19:11:51,DELIVERED,CENTRAL
ORD000915,CUST00086,25-10-2025,DELIVERED,WEST
ORD000916,CUST00308,2025-06-02 04:39:09,DELIVERED,EAST
ORD000917,CUST00862,2025-09-12 19:02:42,DELIVERED,CENTRAL
ORD000918,CUST00049,2026-07-19 02:47:11,RETURNED,CENTRAL
ORD000919,CUST00111,2026-06-07 15:28:14,DELIVERED,WEST
ORD000920,CUST00677,2025-09-17 12:56:30,SHIPPED,NORTH
ORD000921,CUST00788,2026-05-31 00:35:32,PLACED,WEST
ORD000922,CUST00184,2025-07-06 14:18:25,PLACED,WEST
ORD000923,,2025-11-01 11:25:49,DELIVERED,WEST
ORD000924,CUST00776,2026-04-06 22:42:44,CANCELLED,EAST
ORD000925,CUST00990,2025-07-11 07:41:05,SHIPPED,CENTRAL
ORD000926,CUST00266,2025-04-19 15:47:38,DELIVERED,NORTH
ORD000927,CUST00405,2025-04-30 00:29:03,SHIPPED,WEST
ORD000928,CUST00472,2026-02-19 23:56:48,RETURNED,CENTRAL
ORD000929,CUST00744,2026-05-14 11:01:28,DELIVERED,CENTRAL
ORD000930,CUST00370,2026-02-09 11:01:09,PLACED,SOUTH
ORD000931,CUST00015,2025-07-15 04:04:28,CANCELLED,SOUTH
ORD000932,,28-01-2025,DELIVERED,SOUTH
ORD000933,CUST00666,2025-09-05 15:51:59,CANCELLED,CENTRAL
ORD000934,CUST00196,2025-03-30 10:57:21,DELIVERED,SOUTH
ORD000935,CUST00486,2026-03-09 00:47:39,PLACED,SOUTH
ORD000936,CUST00757,2026-04-01 17:39:36,DELIVERED,WEST
ORD000937,CUST00600,2025-09-06 07:19:49,SHIPPED,WEST
ORD000938,CUST00053,2025-12-08 00:17:12,PLACED,WEST
ORD000939,CUST00426,23-05-2026,DELIVERED,CENTRAL
ORD000940,CUST00298,2025-02-07 17:44:57,DELIVERED,CENTRAL
ORD000941,CUST00606,2026-05-15 08:26:36,DELIVERED,CENTRAL
ORD000942,CUST00020,2026-03-09 20:59:10,SHIPPED,NORTH
ORD000943,CUST00275,04-03-2026,PLACED,CENTRAL
ORD000944,CUST00962,2025-12-22 16:19:22,DELIVERED,NORTH
ORD000945,CUST00166,2025-10-22 06:59:52,DELIVERED,WEST
ORD000946,CUST00238,2026-06-04 07:59:56,DELIVERED,EAST
ORD000947,CUST00944,2026-04-25 04:46:31,CANCELLED,WEST
ORD000948,CUST00983,2026-03-03 23:45:24,DELIVERED,WEST
ORD000949,CUST00819,2025-06-15 22:38:26,SHIPPED,NORTH
ORD000950,CUST00684,2026-05-10 04:42:00,SHIPPED,SOUTH
ORD000951,CUST00621,2026-05-19 03:40:25,DELIVERED,WEST
ORD000952,CUST00311,29-08-2025,DELIVERED,NORTH
ORD000953,,2025-09-25 12:59:58,DELIVERED,SOUTH
ORD000954,CUST00848,2026-05-31 01:09:50,CANCELLED,EAST
ORD000955,CUST00441,2025-04-27 22:29:05,SHIPPED,CENTRAL
ORD000956,CUST00230,2026-05-14 09:23:13,RETURNED,EAST
ORD000957,CUST00788,2025-02-17 20:16:50,SHIPPED,SOUTH
ORD000958,CUST00874,2026-06-12 22:00:05,DELIVERED,NORTH
ORD000959,CUST00949,2026-03-25 16:38:37,RETURNED,NORTH
ORD000960,CUST00999,2025-04-19 22:13:48,DELIVERED,NORTH
ORD000961,CUST00844,2026-07-30 01:31:41,DELIVERED,SOUTH
ORD000962,CUST00646,2025-05-01 07:28:40,RETURNED,SOUTH
ORD000963,CUST00746,2025-10-27 16:04:30,DELIVERED,WEST
ORD000964,CUST00751,2025-04-12 05:37:03,DELIVERED,EAST
ORD000965,CUST00839,2025-05-22 04:28:39,CANCELLED,WEST
ORD000966,CUST00993,2026-03-02 00:14:23,SHIPPED,WEST
ORD000967,CUST00350,2025-10-21 18:23:14,SHIPPED,EAST
ORD000968,CUST00382,2026-03-01 13:07:50,DELIVERED,SOUTH
ORD000969,CUST00156,2026-06-27 15:21:15,DELIVERED,SOUTH
ORD000970,,2026-03-16 15:03:06,RETURNED,WEST
ORD000971,CUST00975,2026-06-13 13:10:18,RETURNED,WEST
ORD000972,CUST00150,2025-01-11 18:50:09,RETURNED,NORTH
ORD000973,CUST00347,2025-11-19 14:37:25,RETURNED,SOUTH
ORD000974,CUST00445,2025-03-04 14:19:06,DELIVERED,SOUTH
ORD000975,CUST00925,2025-03-01 22:59:46,RETURNED,CENTRAL
ORD000976,CUST00997,2025-10-30 15:15:59,DELIVERED,CENTRAL
ORD000977,CUST00895,2025-11-08 11:25:16,RETURNED,NORTH
ORD000978,CUST00847,2025-10-14 19:12:58,DELIVERED,SOUTH
ORD000979,CUST00718,2026-02-18 16:14:42,DELIVERED,CENTRAL
ORD000980,CUST00640,2026-03-29 12:34:12,CANCELLED,WEST
ORD000981,CUST00795,2025-07-22 10:58:42,PLACED,CENTRAL
ORD000982,CUST00343,2026-02-04 04:35:15,DELIVERED,CENTRAL
ORD000983,CUST00291,2025-08-07 03:22:46,DELIVERED,EAST
ORD000984,CUST00534,2025-12-15 23:08:40,SHIPPED,NORTH
ORD000985,,2026-07-07 21:34:20,SHIPPED,EAST
ORD000986,CUST00744,2026-03-09 18:23:47,PLACED,NORTH
ORD000987,CUST00862,2026-01-17 09:27:26,DELIVERED,EAST
ORD000988,CUST00127,2025-02-18 23:42:02,RETURNED,WEST
ORD000989,CUST00306,2025-01-06 16:29:54,SHIPPED,SOUTH
ORD000990,CUST00825,2026-07-01 21:40:59,SHIPPED,EAST
ORD000991,CUST00292,2025-05-24 13:45:01,DELIVERED,SOUTH
ORD000992,CUST00108,2025-12-02 18:48:12,DELIVERED,EAST
ORD000993,CUST00466,2025-04-11 05:20:09,DELIVERED,WEST
ORD000994,CUST00084,2025-04-05 02:15:51,DELIVERED,SOUTH
ORD000995,CUST00488,2025-08-08 16:14:39,PLACED,CENTRAL
ORD000996,,2026-07-27 18:53:39,DELIVERED,EAST
ORD000997,CUST00599,2026-05-26 23:10:22,DELIVERED,WEST
ORD000998,CUST00706,2026-05-17 15:10:46,CANCELLED,SOUTH
ORD000999,CUST00518,2025-05-11 17:38:59,DELIVERED,SOUTH
ORD001000,CUST00992,2026-06-10 19:15:55,PLACED,SOUTH
ORD001001,CUST00467,2026-04-30 01:11:13,DELIVERED,CENTRAL
ORD001002,CUST00379,2025-05-02 21:54:12,CANCELLED,NORTH
ORD001003,CUST00124,14-01-2026,SHIPPED,CENTRAL
ORD001004,CUST00157,2025-05-01 13:31:28,SHIPPED,EAST
ORD001005,CUST00311,2025-10-29 17:41:31,PLACED,SOUTH
ORD001006,CUST00146,2026-03-08 01:46:16,RETURNED,EAST
ORD001007,CUST00911,2025-10-18 07:50:56,SHIPPED,WEST
ORD001008,CUST00003,2025-05-06 19:56:06,SHIPPED,NORTH
ORD001009,CUST00428,2026-05-08 20:51:52,SHIPPED,WEST
ORD001010,CUST00922,2025-12-12 13:44:14,DELIVERED,CENTRAL
ORD001011,CUST00136,22-05-2025,DELIVERED,WEST
ORD001012,CUST00684,2026-04-05 05:25:27,CANCELLED,EAST
ORD001013,CUST00092,2026-02-24 14:05:55,SHIPPED,WEST
ORD001014,CUST00348,2026-07-08 01:40:05,RETURNED,WEST
ORD001015,CUST00754,2025-10-12 23:31:01,PLACED,SOUTH
ORD001016,CUST00725,2025-01-26 20:49:32,DELIVERED,EAST
ORD001017,CUST00575,2025-05-07 23:26:39,DELIVERED,SOUTH
ORD001018,CUST00979,2026-07-09 21:00:09,DELIVERED,CENTRAL
ORD001019,CUST00535,2025-07-13 17:19:28,DELIVERED,NORTH
ORD001020,CUST00124,2026-06-29 06:32:39,RETURNED,EAST
ORD001021,CUST00806,2025-07-30 08:55:50,CANCELLED,CENTRAL
ORD001022,CUST00455,2025-03-28 19:25:32,DELIVERED,WEST
ORD001023,CUST00604,2025-02-16 17:53:38,CANCELLED,NORTH
ORD001024,,2026-03-24 06:34:19,DELIVERED,CENTRAL
ORD001025,CUST00325,2026-01-27 09:21:48,PLACED,NORTH
ORD001026,CUST00555,2025-06-22 10:23:21,PLACED,EAST
ORD001027,,2025-04-02 05:36:54,SHIPPED,WEST
ORD001028,CUST00695,2025-06-23 02:08:41,DELIVERED,EAST
ORD001029,,2025-01-28 02:07:47,SHIPPED,NORTH
ORD001030,CUST00328,2025-05-26 15:01:49,CANCELLED,EAST
ORD001031,CUST00385,2025-05-04 01:53:19,SHIPPED,CENTRAL
ORD001032,CUST00601,2025-08-31 17:56:55,DELIVERED,CENTRAL
ORD001033,CUST00395,2025-04-28 09:48:16,PLACED,WEST
ORD001034,CUST00567,2026-02-21 02:22:59,DELIVERED,WEST
ORD001035,CUST00649,2025-08-28 00:40:40,SHIPPED,CENTRAL
ORD001036,CUST00692,2025-04-14 08:58:05,DELIVERED,SOUTH
ORD001037,CUST00312,2026-02-21 16:14:15,PLACED,CENTRAL
ORD001038,CUST00209,2025-05-26 13:35:29,DELIVERED,SOUTH
ORD001039,,2025-09-09 19:34:15,RETURNED,CENTRAL
ORD001040,CUST00463,2025-02-12 00:02:11,CANCELLED,CENTRAL
ORD001041,CUST00297,2025-06-21 00:01:11,PLACED,WEST
ORD001042,CUST00280,2025-09-14 13:50:27,RETURNED,SOUTH
ORD001043,CUST00600,2026-06-07 10:14:32,PLACED,CENTRAL
ORD001044,CUST00577,2025-03-13 10:56:45,PLACED,NORTH
ORD001045,CUST00851,2025-05-24 20:15:38,RETURNED,WEST
ORD001046,CUST00216,2026-06-01 11:35:20,CANCELLED,EAST
ORD001047,CUST00651,2025-09-25 16:28:58,SHIPPED,EAST
ORD001048,CUST00350,2025-08-04 16:44:26,RETURNED,EAST
ORD001049,CUST00017,2025-05-17 23:32:10,RETURNED,CENTRAL
ORD001050,CUST00488,2025-01-05 00:20:55,DELIVERED,WEST
ORD001051,CUST00570,2026-05-16 14:18:03,DELIVERED,NORTH
ORD001052,CUST00552,2025-02-01 16:12:30,DELIVERED,EAST
ORD001053,CUST00996,2026-01-21 21:53:35,DELIVERED,SOUTH
ORD001054,CUST00860,2025-01-09 04:32:33,DELIVERED,SOUTH
ORD001055,CUST00456,10-01-2025,DELIVERED,EAST
ORD001056,CUST00697,2026-01-02 06:58:21,PLACED,CENTRAL
ORD001057,CUST00641,2025-11-07 08:03:06,SHIPPED,WEST
ORD001058,CUST00991,2026-01-07 01:20:22,SHIPPED,CENTRAL
ORD001059,CUST00215,2025-01-08 07:08:21,RETURNED,WEST
ORD001060,,2025-10-12 20:43:13,DELIVERED,SOUTH
ORD001061,CUST00566,2025-07-18 20:35:48,DELIVERED,CENTRAL
ORD001062,CUST00579,2025-06-29 02:22:46,DELIVERED,NORTH
ORD001063,CUST00131,2025-09-23 20:44:58,CANCELLED,CENTRAL
ORD001064,CUST00747,2025-10-08 06:59:06,CANCELLED,NORTH
ORD001065,CUST00994,2026-06-30 22:22:18,SHIPPED,CENTRAL
ORD001066,CUST00905,2026-04-10 00:04:16,RETURNED,NORTH
ORD001067,CUST00875,2025-11-27 15:44:54,CANCELLED,WEST
ORD001068,CUST00281,2025-05-05 18:52:13,DELIVERED,EAST
ORD001069,CUST00530,2025-02-14 08:10:31,PLACED,WEST
ORD001070,CUST00546,2026-04-05 11:30:50,PLACED,SOUTH
ORD001071,CUST00343,2025-03-25 20:49:09,CANCELLED,SOUTH
ORD001072,CUST00707,2026-03-10 02:42:37,RETURNED,SOUTH
ORD001073,CUST00169,04-12-2025,PLACED,NORTH
ORD001074,CUST00029,2026-05-07 15:43:36,CANCELLED,CENTRAL
ORD001075,CUST00817,2025-12-09 09:07:01,SHIPPED,WEST
ORD001076,CUST00245,2025-12-15 01:58:54,CANCELLED,CENTRAL
ORD001077,CUST00814,2025-08-31 02:39:16,DELIVERED,CENTRAL
ORD001078,CUST00450,2025-04-08 22:46:05,DELIVERED,NORTH
ORD001079,CUST00088,2025-03-04 01:12:50,DELIVERED,NORTH
ORD001080,CUST00802,2025-05-11 02:15:26,RETURNED,WEST
ORD001081,CUST00057,2025-11-05 22:14:10,DELIVERED,NORTH
ORD001082,CUST00105,2025-02-27 20:21:43,PLACED,WEST
ORD001083,CUST00412,2025-04-09 22:28:31,DELIVERED,SOUTH
ORD001084,CUST00886,2025-01-11 16:30:29,DELIVERED,WEST
ORD001085,CUST00902,2025-04-14 12:21:54,DELIVERED,NORTH
ORD001086,CUST00465,2026-06-14 11:56:57,DELIVERED,NORTH
ORD001087,CUST00106,2025-01-13 21:40:10,DELIVERED,CENTRAL
ORD001088,CUST00809,2025-07-18 20:52:12,PLACED,CENTRAL
ORD001089,CUST00263,30-12-2025,DELIVERED,CENTRAL
ORD001090,CUST00456,2025-07-10 08:51:10,PLACED,NORTH
ORD001091,CUST00062,2025-05-11 11:20:50,DELIVERED,CENTRAL
ORD001092,CUST00983,2026-01-02 11:19:48,DELIVERED,CENTRAL
ORD001093,CUST00795,2025-05-30 05:22:01,DELIVERED,CENTRAL
ORD001094,CUST00352,2025-10-26 13:25:43,RETURNED,CENTRAL
ORD001095,CUST00601,2025-05-29 02:05:12,SHIPPED,CENTRAL
ORD001096,CUST00880,25-02-2025,SHIPPED,SOUTH
ORD001097,CUST00656,2025-07-26 02:29:25,SHIPPED,WEST
ORD001098,CUST00712,2026-04-24 21:50:12,DELIVERED,CENTRAL
ORD001099,CUST00580,2025-12-10 22:25:53,SHIPPED,EAST
ORD001100,CUST00167,2025-04-18 16:32:26,CANCELLED,NORTH
ORD001101,CUST00508,2025-08-13 00:08:04,DELIVERED,SOUTH
ORD001102,CUST00478,2025-08-07 08:42:08,DELIVERED,EAST
ORD001103,CUST00827,2026-01-20 07:28:31,DELIVERED,NORTH
ORD001104,CUST00372,2025-01-11 02:41:04,DELIVERED,CENTRAL
ORD001105,CUST00118,2025-05-26 10:34:46,DELIVERED,CENTRAL
ORD001106,CUST00935,2026-01-04 01:35:54,RETURNED,SOUTH
ORD001107,CUST00203,2025-10-18 06:20:25,SHIPPED,EAST
ORD001108,CUST00737,2025-06-28 12:22:20,CANCELLED,SOUTH
ORD001109,CUST00183,2025-07-20 00:46:57,SHIPPED,EAST
ORD001110,CUST00933,2025-04-14 00:45:51,CANCELLED,SOUTH
ORD001111,CUST00389,2025-04-24 12:19:12,RETURNED,EAST
ORD001112,CUST00468,03-09-2025,CANCELLED,SOUTH
ORD001113,CUST00964,2026-06-24 22:41:24,CANCELLED,NORTH
ORD001114,CUST00122,2025-05-28 04:45:43,DELIVERED,SOUTH
ORD001115,CUST00546,2026-01-23 13:37:34,SHIPPED,WEST
ORD001116,CUST00652,2025-09-08 01:40:54,DELIVERED,CENTRAL
ORD001117,CUST00194,2026-07-03 10:42:39,DELIVERED,EAST
ORD001118,CUST00254,2025-02-24 22:55:04,DELIVERED,SOUTH
ORD001119,CUST00872,2026-06-05 21:15:56,CANCELLED,SOUTH
ORD001120,CUST00745,2025-03-25 17:08:11,DELIVERED,CENTRAL
ORD001121,CUST00067,2025-06-21 18:31:05,DELIVERED,CENTRAL
ORD001122,CUST00384,2026-05-26 18:53:32,DELIVERED,EAST
ORD001123,CUST00730,2026-01-18 19:07:55,DELIVERED,WEST
ORD001124,CUST00486,2025-10-02 21:09:37,DELIVERED,CENTRAL
ORD001125,CUST00666,2025-02-07 07:32:38,SHIPPED,SOUTH
ORD001126,CUST00463,2025-08-29 14:24:51,SHIPPED,WEST
ORD001127,CUST00911,2026-01-22 20:48:10,SHIPPED,EAST
ORD001128,CUST00261,2026-07-18 03:05:09,PLACED,NORTH
ORD001129,CUST00303,2026-04-01 18:53:22,DELIVERED,CENTRAL
ORD001130,CUST00043,2026-04-22 18:39:03,DELIVERED,WEST
ORD001131,CUST00462,2026-04-24 15:44:49,DELIVERED,WEST
ORD001132,CUST00325,2025-10-07 13:55:18,PLACED,WEST
ORD001133,CUST00240,2025-09-29 23:29:47,PLACED,NORTH
ORD001134,CUST00302,2026-05-29 18:40:12,DELIVERED,NORTH
ORD001135,CUST00805,2025-10-11 08:17:30,PLACED,NORTH
ORD001136,CUST00369,2025-02-09 19:52:48,SHIPPED,SOUTH
ORD001137,CUST00692,2025-12-04 09:06:11,SHIPPED,EAST
ORD001138,CUST00196,2025-05-22 19:46:28,RETURNED,NORTH
ORD001139,CUST00789,2025-11-03 10:15:42,CANCELLED,WEST
ORD001140,CUST00969,2026-02-20 21:06:55,DELIVERED,NORTH
ORD001141,CUST00484,2026-06-09 05:26:06,CANCELLED,SOUTH
ORD001142,CUST00233,2025-08-03 17:16:25,SHIPPED,CENTRAL
ORD001143,CUST00805,2026-07-20 17:03:58,DELIVERED,WEST
ORD001144,CUST00349,2025-03-29 11:23:55,CANCELLED,WEST
ORD001145,CUST00789,2026-03-04 07:37:50,DELIVERED,CENTRAL
ORD001146,CUST00031,2026-01-19 05:03:32,DELIVERED,SOUTH
ORD001147,CUST00313,2025-01-10 18:11:49,CANCELLED,EAST
ORD001148,CUST00348,2025-08-19 15:15:38,DELIVERED,WEST
ORD001149,CUST00782,2026-07-05 10:54:34,SHIPPED,NORTH
ORD001150,CUST00582,2025-02-02 05:03:56,SHIPPED,EAST
ORD001151,CUST00582,2026-02-05 13:53:00,SHIPPED,WEST
ORD001152,CUST00066,2026-07-02 14:04:10,SHIPPED,NORTH
ORD001153,CUST00337,2026-04-08 23:15:55,CANCELLED,NORTH
ORD001154,CUST00176,2025-04-17 20:07:50,SHIPPED,CENTRAL
ORD001155,CUST00501,2025-01-28 06:47:50,SHIPPED,WEST
